1.29,-0.29,0.411143
1.29,-0.27,0.411637
1.31,-0.27,0.412951
1.29,-0.25,0.41436
1.29,-0.23,0.416585
1.29,-0.21,0.418506
1.29,-0.19,0.41702
1.31,-0.19,0.416852
1.29,-0.17,0.41452
1.31,-0.17,0.415592
1.33,-0.17,0.419585
1.29,-0.15,0.417302
1.31,-0.15,0.417119
1.33,-0.15,0.418773
1.29,-0.13,0.418471
1.31,-0.13,0.417181
1.33,-0.13,0.417997
1.29,-0.11,0.417945
1.31,-0.11,0.416904
1.33,-0.11,0.417402
1.29,-0.09,0.418698
1.31,-0.09,0.417348
1.33,-0.09,0.417342
1.29,-0.07,0.418845
1.31,-0.07,0.417794
1.33,-0.07,0.417252
1.29,-0.05,0.418251
1.31,-0.05,0.418086
1.33,-0.05,0.417337
1.29,-0.03,0.417635
1.31,-0.03,0.417546
1.33,-0.03,0.416468
1.29,-0.01,0.417035
1.31,-0.01,0.416711
1.33,-0.01,0.416083
1.29,0.01,0.416963
1.31,0.01,0.417244
1.33,0.01,0.419129
1.29,0.03,0.418844
1.31,0.05,0.419911
1.33,0.05,0.418658
1.29,0.07,0.419779
1.31,0.07,0.41768
1.33,0.07,0.416314
1.35,0.07,0.418753
1.29,0.09,0.41848
1.31,0.09,0.417194
1.33,0.09,0.416095
1.35,0.09,0.418379
1.29,0.11,0.418859
1.31,0.11,0.418261
1.33,0.11,0.417626
1.35,0.11,0.419719
1.31,0.13,0.419992
1.29,1.17,0.418405
1.29,1.19,0.41796
1.29,1.21,0.417733
1.29,1.23,0.418214
1.35,-0.01,0.428525
1.35,0.01,0.422039
1.31,0.03,0.420456
1.33,0.03,0.421201
1.35,0.03,0.421735
1.29,0.05,0.420192
1.35,0.05,0.420126
1.29,0.13,0.420052
1.33,0.13,0.420638
1.35,0.13,0.421823
1.29,0.15,0.422397
1.31,0.15,0.421755
1.33,0.15,0.421513
1.35,0.15,0.421702
1.29,0.17,0.422316
1.31,0.17,0.422759
1.33,0.17,0.422799
1.35,0.17,0.424494
1.29,0.19,0.424117
1.31,0.19,0.423402
1.33,0.19,0.423882
1.35,0.19,0.426371
1.29,0.21,0.426506
1.31,0.21,0.424774
1.33,0.21,0.424087
1.35,0.21,0.426334
1.29,0.23,0.428244
1.31,0.23,0.427074
1.33,0.23,0.427845
1.35,0.23,0.428557
1.29,0.25,0.427633
1.31,0.25,0.428489
1.29,0.27,0.428473
1.31,0.27,0.428572
1.29,0.29,0.428867
1.31,0.29,0.428713
1.33,0.29,0.429796
1.29,0.31,0.428607
1.31,0.31,0.428752
1.33,0.31,0.429589
1.29,0.33,0.428845
1.31,0.33,0.428736
1.33,0.33,0.428989
1.29,0.35,0.428918
1.31,0.35,0.428365
1.33,0.35,0.428565
1.29,0.37,0.428187
1.31,0.37,0.427025
1.33,0.37,0.428528
1.29,0.39,0.427516
1.31,0.39,0.426412
1.33,0.39,0.428412
1.29,0.41,0.427098
1.31,0.41,0.426589
1.33,0.41,0.428212
1.29,0.43,0.42627
1.31,0.43,0.426235
1.33,0.43,0.428542
1.29,0.45,0.425866
1.31,0.45,0.426202
1.33,0.45,0.429598
1.29,0.47,0.42621
1.31,0.47,0.426003
1.33,0.47,0.42992
1.29,0.49,0.426822
1.31,0.49,0.426435
1.33,0.49,0.429887
1.29,0.51,0.42639
1.31,0.51,0.426617
1.33,0.51,0.429725
1.29,0.53,0.425914
1.31,0.53,0.426713
1.33,0.53,0.429566
1.29,0.55,0.426477
1.31,0.55,0.427128
1.33,0.55,0.429539
1.29,0.57,0.426915
1.31,0.57,0.42735
1.29,0.59,0.426738
1.31,0.59,0.427537
1.29,0.61,0.425765
1.31,0.61,0.427654
1.29,0.63,0.425762
1.31,0.63,0.427573
1.29,0.65,0.426577
1.31,0.65,0.428172
1.29,0.67,0.426971
1.31,0.67,0.428581
1.29,0.69,0.426765
1.31,0.69,0.428459
1.29,0.71,0.426207
1.31,0.71,0.428287
1.29,0.73,0.426305
1.31,0.73,0.428383
1.29,0.75,0.428059
1.31,0.75,0.428861
1.29,0.77,0.42891
1.31,0.77,0.429349
1.29,0.79,0.429014
1.31,0.79,0.429466
1.29,0.81,0.428575
1.31,0.81,0.429133
1.29,0.83,0.427586
1.31,0.83,0.428253
1.29,0.85,0.426209
1.31,0.85,0.427035
1.29,0.87,0.425784
1.31,0.87,0.426336
1.29,0.89,0.425593
1.31,0.89,0.426004
1.29,0.91,0.424581
1.31,0.91,0.425024
1.29,0.93,0.423964
1.31,0.93,0.42423
1.29,0.95,0.423754
1.31,0.95,0.423898
1.29,0.97,0.423044
1.29,1.01,0.423065
1.29,1.05,0.422208
1.29,1.09,0.422325
1.29,1.13,0.42236
1.29,1.15,0.421355
1.37,0.11,0.439279
1.37,0.13,0.431957
1.37,0.15,0.437257
1.37,0.17,0.434385
1.37,0.19,0.43997
1.37,0.21,0.433807
1.37,0.23,0.432972
1.33,0.25,0.430537
1.35,0.25,0.430912
1.37,0.25,0.435382
1.33,0.27,0.430188
1.35,0.27,0.430622
1.35,0.29,0.430202
1.35,0.31,0.433198
1.33,0.57,0.43247
1.37,0.03,0.442496
1.39,0.23,0.449284
1.37,0.27,0.441997
1.37,0.29,0.441763
1.35,0.33,0.44773
1.33,1.05,0.449388
1.31,1.15,0.441483
1.35,-0.09,0.454832
1.35,-0.07,0.45867
1.37,0.31,0.458133
1.35,0.43,0.455121
1.35,0.45,0.455938
1.35,0.47,0.456057
1.35,0.49,0.455998
1.35,0.51,0.456831
1.35,0.53,0.457018
1.33,0.65,0.453302
1.33,0.67,0.452855
1.33,0.69,0.453483
1.33,0.71,0.453976
1.33,0.73,0.453929
1.33,0.83,0.452873
1.33,0.89,0.45121
1.33,0.91,0.451662
1.33,0.93,0.451411
1.33,0.97,0.450914
1.33,1.21,0.520151
1.41,0.15,0.532458
1.35,1.11,0.534965
1.41,0.11,0.541725
1.43,0.13,0.549697
1.35,0.87,0.548466
1.35,1.05,0.548561
1.35,1.13,0.546565
1.33,1.29,0.544101
1.33,1.31,0.545452
1.33,1.33,0.549171
1.41,0.03,0.558973
1.41,0.05,0.557348
1.41,0.07,0.553683
1.43,0.07,0.559131
1.41,0.09,0.553672
1.43,0.09,0.557938
1.43,0.11,0.555672
1.43,0.15,0.559046
1.43,0.17,0.553314
1.43,0.19,0.556736
1.43,0.23,0.557114
1.43,0.25,0.5595
1.39,0.33,0.557226
1.37,0.41,0.551713
1.37,0.45,0.554444
1.37,0.47,0.555745
1.37,0.49,0.55774
1.35,0.65,0.552404
1.35,0.69,0.552495
1.35,0.71,0.554649
1.35,0.73,0.555533
1.35,0.75,0.550464
1.35,0.89,0.550871
1.35,0.91,0.551719
1.35,0.93,0.551392
1.35,0.95,0.5509
1.35,0.97,0.550131
1.35,0.99,0.551083
1.35,1.03,0.551261
1.35,1.07,0.551276
1.35,1.09,0.556746
1.37,1.11,0.55206
1.39,1.13,0.558536
1.37,1.15,0.556767
1.35,1.21,0.556173
1.37,1.25,0.554991
1.35,1.27,0.55052
1.35,1.41,0.553375
1.79,1.41,0.559741
1.79,1.43,0.559863
1.81,1.43,0.559534
1.83,1.43,0.559519
1.43,0.05,0.563438
1.45,0.05,0.565121
1.47,0.05,0.568199
1.45,0.07,0.562038
1.47,0.07,0.564109
1.49,0.07,0.565352
1.51,0.07,0.565757
1.53,0.07,0.567173
1.55,0.07,0.568858
1.45,0.09,0.560314
1.47,0.09,0.562006
1.49,0.09,0.564065
1.51,0.09,0.5656
1.53,0.09,0.567462
1.55,0.09,0.568951
1.45,0.11,0.560201
1.47,0.11,0.563893
1.49,0.11,0.565984
1.51,0.11,0.566211
1.53,0.11,0.567174
1.55,0.11,0.568619
1.57,0.11,0.569931
1.45,0.13,0.56322
1.47,0.13,0.565245
1.49,0.13,0.565736
1.51,0.13,0.566278
1.53,0.13,0.567852
1.45,0.15,0.564672
1.47,0.15,0.565431
1.49,0.15,0.567202
1.51,0.15,0.569274
1.45,0.17,0.566322
1.47,0.17,0.567723
1.45,0.19,0.569991
1.43,0.27,0.563226
1.43,0.29,0.568396
1.41,0.31,0.563791
1.39,0.37,0.567849
1.37,0.51,0.560187
1.37,0.53,0.561678
1.37,0.55,0.562161
1.37,0.57,0.566169
1.35,1.01,0.560851
1.47,1.07,0.569927
1.49,1.09,0.569883
1.35,1.15,0.561016
1.39,1.15,0.566683
1.41,1.15,0.56939
1.43,1.15,0.56961
1.35,1.17,0.564421
1.37,1.17,0.568345
1.39,1.17,0.569343
1.41,1.17,0.569744
1.43,1.17,0.569637
1.45,1.17,0.56943
1.47,1.17,0.56979
1.35,1.19,0.565476
1.37,1.19,0.569795
1.49,1.19,0.56987
1.37,1.21,0.568935
1.45,1.21,0.569675
1.47,1.21,0.569896
1.49,1.21,0.569387
1.51,1.21,0.568412
1.53,1.21,0.567914
1.55,1.21,0.568533
1.37,1.23,0.56054
1.47,1.23,0.569509
1.49,1.23,0.568531
1.51,1.23,0.567705
1.53,1.23,0.566723
1.55,1.23,0.566499
1.57,1.23,0.567075
1.59,1.23,0.569267
1.43,1.25,0.569445
1.45,1.25,0.569846
1.47,1.25,0.569512
1.49,1.25,0.568727
1.51,1.25,0.568129
1.53,1.25,0.567078
1.55,1.25,0.566712
1.57,1.25,0.566434
1.59,1.25,0.566716
1.61,1.25,0.568039
1.37,1.27,0.567258
1.43,1.27,0.568716
1.45,1.27,0.568281
1.47,1.27,0.568524
1.49,1.27,0.5684
1.51,1.27,0.568414
1.53,1.27,0.568107
1.55,1.27,0.567881
1.57,1.27,0.567378
