-0.26192,2.8526,-0.051505
0.3069,-0.56625,-0.040053
0.27142,-0.49708,-0.040445
0.26762,-0.44008,-0.041368
0.27434,-0.41448,-0.04108
0.28228,-0.41321,-0.041531
0.21381,0.35752,-0.040889
2.7235,0.36293,-0.040504
0.19197,0.42012,-0.040827
0.23092,0.56315,-0.040167
0.17682,0.66818,-0.040324
0.16406,0.69157,-0.04207
0.8236,0.69041,-0.040218
0.74602,0.77718,-0.040781
0.74762,0.78998,-0.04611
0.75487,0.78515,-0.040917
0.91952,0.79955,-0.044666
0.53258,0.8098,-0.043316
0.80564,0.80663,-0.04512
1.1434,0.80386,-0.040292
0.5634,0.81638,-0.040698
1.6672,0.81413,-0.041063
0.68855,0.82513,-0.04198
0.74636,0.83862,-0.043186
0.85372,0.83236,-0.041095
0.97324,0.83847,-0.041527
1.0834,0.83016,-0.046322
0.51066,0.84758,-0.040134
0.67764,0.84603,-0.042157
0.90772,0.84279,-0.042299
0.51116,0.86074,-0.042819
0.52022,0.87843,-0.043147
0.61929,0.87974,-0.04219
0.62847,0.8791,-0.046597
0.63615,0.87414,-0.042061
0.76309,0.87591,-0.043668
0.87754,0.87237,-0.040021
0.51157,0.88005,-0.04105
0.56776,0.8804,-0.040641
1.1228,0.88484,-0.040803
0.51728,0.89721,-0.04189
0.62033,0.89823,-0.042785
0.79319,0.90601,-0.045064
0.64354,0.91531,-0.040218
0.80896,0.9231,-0.045684
0.51837,0.93081,-0.04023
0.80286,0.93214,-0.040209
0.62543,0.94101,-0.040222
0.71437,0.94622,-0.040625
0.7492,0.94597,-0.04661
0.73447,0.95787,-0.040146
0.82482,0.955,-0.041748
0.61348,0.96947,-0.041918
0.84286,0.96872,-0.046656
0.39928,0.97218,-0.043317
0.62847,0.9875,-0.040755
0.63778,0.98678,-0.045311
0.99716,0.99039,-0.043877
1.2628,0.99846,-0.04196
0.50241,1.0095,-0.041346
0.51532,1.00515,-0.041876
1.6338,1.0048,-0.040128
0.97131,1.0179,-0.042549
2.4869,1.0187,-0.040077
0.39482,1.0234,-0.042288
0.51721,1.0286,-0.04011
0.56379,1.0228,-0.04115
0.75295,1.021,-0.043671
0.97605,1.0298,-0.040092
1.1828,1.0217,-0.041269
2.4392,1.0229,-0.041046
0.38623,1.0393,-0.041667
0.33402,1.0441,-0.041083
0.51313,1.047,-0.049552
0.84016,1.0577,-0.041779
1.2128,1.0531,-0.042371
0.31651,1.0645,-0.042002
0.32054,1.0786,-0.046326
0.31174,1.0804,-0.044034
0.77934,1.0835,-0.040485
0.33828,1.1072,-0.040102
0.65623,1.101,-0.040298
0.28192,1.119,-0.044276
0.36437,1.1174,-0.044797
1.0885,1.1168,-0.040742
1.2901,1.1143,-0.040228
0.42708,1.1294,-0.040463
0.54236,1.1288,-0.045476
0.65247,1.1211,-0.040446
0.28504,1.131,-0.046231
0.41846,1.1348,-0.04349
0.66681,1.1325,-0.040061
0.41442,1.1561,-0.040666
0.4233,1.1533,-0.041951
0.45451,1.1635,-0.042743
0.60658,1.1616,-0.043965
0.63258,1.1683,-0.042347
0.68139,1.1643,-0.041879
0.95845,1.1671,-0.04049
0.41918,1.1781,-0.042667
0.25778,1.1988,-0.044106
0.57174,1.1977,-0.045714
0.84071,1.1911,-0.040231
0.24867,1.2028,-0.04471
0.28951,1.2067,-0.040711
