0.054681,-1.3024,-0.033176
0.071652,-1.21536,-0.032728
0.124549,-0.861404,-0.033312
-0.011224,2.60227,-0.030493
1.10306,-1.97463,-0.022469
1.04845,-1.96515,-0.020825
1.15902,-1.9651,-0.024493
1.3196,-1.95355,-0.020414
1.32758,-1.94475,-0.02305
1.01121,-1.93821,-0.021907
1.07769,-1.92583,-0.02462
1.1282,-1.92803,-0.021401
0.94776,-1.85619,-0.021185
0.812191,-1.71329,-0.027729
0.763234,-1.69886,-0.025547
0.815376,-1.696,-0.020039
0.769077,-1.68746,-0.022719
0.719982,-1.67093,-0.020409
0.837985,-1.6731,-0.022322
0.66812,-1.66972,-0.022765
0.84389,-1.66221,-0.020098
0.852097,-1.6561,-0.02221
0.742644,-1.64851,-0.021912
0.697374,-1.63751,-0.021921
0.819759,-1.63043,-0.02325
0.704846,-1.62996,-0.022132
0.765609,-1.62731,-0.024363
0.774807,-1.62363,-0.028349
0.719074,-1.61334,-0.021151
0.980141,-1.61125,-0.022329
0.986169,-1.60128,-0.021142
0.632252,-1.5927,-0.020717
0.697178,-1.581,-0.022328
1.00003,-1.58479,-0.021742
0.157145,-1.46111,-0.021319
0.215868,-1.46666,-0.0231125
0.105101,-1.45925,-0.021163
0.204036,-1.35309,-0.02179
0.033234,-1.3426,-0.021335
0.219369,-1.34176,-0.02058
0.0453575,-1.3365,-0.022569
0.175612,-1.33424,-0.025372
0.183623,-1.33103,-0.027383
0.199071,-1.3199,-0.026005
0.034475,-1.30368,-0.0211835
0.046538,-1.30254,-0.02798
0.062431,-1.2918,-0.026292
0.104871,-1.29869,-0.020231
0.0742115,-1.2821,-0.0229895
0.128747,-1.28915,-0.025544
0.185773,-1.28489,-0.021649
0.015114,-1.2763,-0.0233185
0.086006,-1.27497,-0.022679
0.034994,-1.26614,-0.02464
0.042975,-1.26343,-0.02674
0.109687,-1.26377,-0.025581
0.11761,-1.26085,-0.027523
0.074367,-1.24295,-0.023428
0.089888,-1.23291,-0.02195
0.09803,-1.23461,-0.029294
0.0440075,-1.22192,-0.022363
0.105611,-1.22729,-0.025744
0.055741,-1.21637,-0.023433
0.063542,-1.2118,-0.023016
0.079,-1.20207,-0.021364
0.086639,-1.19679,-0.02012
0.15891,-1.19251,-0.020152
0.045815,-1.18908,-0.025866
0.053614,-1.18523,-0.026161
0.189183,-1.17551,-0.02024
0.011686,-1.16459,-0.020736
0.092221,-1.1657,-0.02737
0.163129,-1.15723,-0.022778
0.065684,-1.13826,-0.022488
0.041426,-1.12148,-0.025387
0.103717,-1.11901,-0.022802
0.009468,-1.10179,-0.021039
0.064181,-1.10621,-0.020065
0.017102,-1.09886,-0.022048
0.047544,-1.08385,-0.021593
0.062654,-1.07593,-0.02075
0.015315,-1.06444,-0.020585
0.045646,-1.05374,-0.02543
0.053146,-1.04957,-0.024548
0.183953,-1.04836,-0.022405
0.191511,-1.04605,-0.024443
0.052951,-1.02512,-0.028939
0.060256,-1.01766,-0.023007
0.18147,-1.01801,-0.020108
0.203586,-1.00842,-0.021633
0.081719,-0.980812,-0.025993
0.178725,-0.988135,-0.020787
0.021273,-0.974111,-0.021807
0.036176,-0.970676,-0.026314
0.185919,-0.964055,-0.028127
-0.001532,-0.954603,-0.023107
0.095006,-0.942285,-0.021247
-0.073851,-0.931246,-0.020333
0.042834,-0.935585,-0.0221
0.050147,-0.93176,-0.020836
0.124185,-0.930421,-0.022269
0.014227,-0.923281,-0.022583
0.145921,-0.920836,-0.021821
0.153639,-0.920913,-0.026959
0.043662,-0.913547,-0.026046
0.065485,-0.901166,-0.020121
0.189053,-0.901311,-0.020089
0.007655,-0.899901,-0.02128
0.087484,-0.895375,-0.025126
0.130244,-0.899204,-0.021806
0.036924,-0.888373,-0.021137
0.044274,-0.886726,-0.023134
0.05522,-0.882946,-0.023976
0.066095,-0.878647,-0.023928
0.029858,-0.864292,-0.021092
0.037188,-0.863193,-0.023916
0.044425,-0.860092,-0.023311
0.109501,-0.861593,-0.023787
0.055268,-0.855409,-0.022336
0.116816,-0.859771,-0.025521
0.01551,-0.843471,-0.023446
0.14528,-0.846432,-0.021814
0.105627,-0.835897,-0.0216205
0.116639,-0.834215,-0.025929
0.066064,-0.824664,-0.022969
0.073297,-0.822065,-0.022959
0.004503,-0.818022,-0.0234315
0.022574,-0.810752,-0.021771
0.087511,-0.815385,-0.020362
0.094713,-0.813705,-0.022135
0.002158,-0.794355,-0.023316
0.079913,-0.79077,-0.022277
-0.011083,-0.772295,-0.020863
-0.003905,-0.770021,-0.02105
0.045139,-0.778139,-0.02054
0.052362,-0.777087,-0.023166
0.066617,-0.77217,-0.023113
0.003261,-0.768185,-0.022071
0.046109,-0.753727,-0.021475
